listing_id,avg_rating,neighbourhood,latitude,longitude,room_type,price,availability_365,avg_severity_level,count
17572429,3.47826087,Silver Lake,34.1,-118.26,0,201,77,2.082191781,73
17588375,4,Lake Balboa,34.21,-118.52,0,75,26,1.987654321,81
17591446,4,Glendale,34.12,-118.26,0,170,56,2.46875,64
17591891,3.833333333,Del Rey,33.99,-118.41,1,73,349,2.377952756,127
17592825,3.583333333,Echo Park,34.08,-118.26,1,67,141,2.282798834,343
17593571,3.666666667,Woodland Hills,34.17,-118.61,0,80,298,2.2,155
17602292,3.5,Marina del Rey,33.98,-118.46,0,750,270,2.076086957,92
17604000,3.473684211,Hollywood Hills,34.11,-118.32,0,130,320,2.157024793,242
17605271,3.294117647,Boyle Heights,34.03,-118.21,0,115,326,2.418994413,179
17605724,4,Hollywood Hills,34.12,-118.33,0,500,337,2.272727273,11
17605859,4,Studio City,34.13,-118.38,0,750,9,2,22
17607405,3.5,Jefferson Park,34.03,-118.31,1,68,358,2.31641791,335
17621557,3.666666667,Harbor Gateway,33.83,-118.31,0,102,338,2.285714286,56
17622948,4,Silver Lake,34.1,-118.27,0,115,298,2.009803922,102
17623988,3.638297872,Venice,34.01,-118.45,0,258,232,2,59
17627064,3.5,East Hollywood,34.08,-118.3,3,475,334,2.354114713,401
17628591,3.7,Hollywood,34.1,-118.34,1,60,90,2.34595163,951
17640201,3.608695652,Hollywood Hills,34.11,-118.34,0,324,320,2.178294574,129
17641277,3.6,Mid-City,34.05,-118.37,0,150,122,2.136170213,235
17656967,4,Jefferson Park,34.03,-118.32,1,42,283,2.455882353,272
17670660,3.708333333,Mar Vista,34,-118.44,0,349,318,2.175531915,188
17681652,3.8,Mid-City,34.04,-118.36,0,89,81,2.383783784,185
17685215,3,West Los Angeles,34.05,-118.43,1,85,130,2.066666667,195
17696719,3,Downtown,34.04,-118.27,0,59,323,2.269874477,478
17715074,3,West Adams,34.03,-118.37,0,129,308,2.132450331,151
17721005,3.695652174,Sherman Oaks,34.16,-118.44,0,131,121,2.257575758,198
17721493,3.454545455,Venice,34,-118.46,0,118,325,2.245454545,220
17724001,4,Mid-City,34.04,-118.36,1,55,249,2.383783784,185
17747697,4.4,Mid-City,34.04,-118.38,1,52,88,2.27090301,299
17749444,4,Silver Lake,34.09,-118.26,0,138,311,2.106870229,131
17752034,3.25,Del Rey,33.98,-118.43,0,175,193,2.022727273,44
17753649,3.666666667,Hollywood Hills,34.11,-118.33,1,79,83,2.203463203,231
17762921,3,Mid-City,34.04,-118.34,0,129,359,2.308641975,243
17777521,3.733333333,Pacific Palisades,34.04,-118.53,0,307,224,1.82,50
17788570,3,Lincoln Heights,34.07,-118.21,0,71,336,2.321585903,227
17794240,3.384615385,Marina del Rey,33.98,-118.46,1,85,179,2.076086957,92
17807327,3.65,Hollywood,34.1,-118.34,0,89,325,2.34595163,951
17830628,3,Santa Monica,34.03,-118.46,1,50,158,2.178571429,28
17842852,4,Hollywood Hills,34.11,-118.32,0,80,360,2.157024793,242
17847368,3.5,Westwood,34.05,-118.44,1,86,345,2.156908665,427
17864341,3.796610169,Valley Glen,34.18,-118.4,0,270,157,2.179487179,156
17879913,3.555555556,Mount Washington,34.1,-118.21,0,75,7,2.311827957,93
17880196,3,Arlington Heights,34.04,-118.32,1,55,180,2.325842697,178
17889997,3.5,Venice,33.99,-118.46,0,158,135,2.14354067,209
17890075,3,Westwood,34.06,-118.44,0,189,38,2.285714286,350
17894089,4,Venice,33.97,-118.46,0,310,226,2.185714286,70
17904661,3.272727273,Exposition Park,34.02,-118.31,1,50,303,2.426056338,284
17905019,3.368421053,Carthay,34.06,-118.37,1,72,267,2.303448276,145
17907981,3,Beverly Grove,34.07,-118.37,1,77,342,2.120448179,357
17922600,4,West Hollywood,34.09,-118.37,0,150,245,2,36
17925200,3.666666667,Venice,33.99,-118.47,0,109,58,2.301724138,580
17925997,3.6,Santa Monica,34.04,-118.47,1,65,173,1.993288591,149
17929291,3.352941176,Downtown,34.05,-118.24,0,101,355,2.36643026,846
17929995,3.53125,Sherman Oaks,34.17,-118.45,0,178,128,2.401574803,127
17934638,2.5,Baldwin Hills/Crenshaw,34.02,-118.35,0,85,153,2.501766784,566
17942214,4,Sawtelle,34.05,-118.45,0,100,41,2.291079812,213
17944215,3.6,Van Nuys,34.18,-118.44,0,75,151,2.277272727,220
17944404,3.538461538,Venice,34,-118.45,1,75,57,2.067226891,119
17945048,3.380952381,Hollywood,34.09,-118.32,0,263,312,2.32320442,362
17976535,3.305555556,Highland Park,34.1,-118.2,0,56,174,2.525641026,78
17979672,3.714285714,Hollywood Hills West,34.1,-118.36,0,157,14,2.406698565,209
17982718,4,Sherman Oaks,34.16,-118.45,1,46,162,2.352941176,119
17990998,3,Sawtelle,34.05,-118.46,0,140,334,2.157024793,363
17991480,3.5,Sherman Oaks,34.15,-118.45,0,425,154,2.122977346,309
17992881,3.928571429,Downtown,34.03,-118.23,0,135,52,2.089655172,145
17995394,3.166666667,Van Nuys,34.19,-118.47,1,75,63,2.503968254,252
17996884,3.764705882,Hollywood Hills,34.11,-118.34,0,428,342,2.178294574,129
17997198,3.3,Hollywood Hills,34.13,-118.32,1,83,167,2.625,16
18007304,3.333333333,Hollywood Hills,34.11,-118.33,0,70,126,2.203463203,231
18008644,3.375,Sherman Oaks,34.16,-118.45,1,47,170,2.352941176,119
18009409,3.357142857,Downtown,34.05,-118.24,0,101,328,2.36643026,846
18012892,3.6,Hollywood Hills West,34.11,-118.38,0,71,169,1.918918919,37
18020260,4,Sun Valley,34.22,-118.41,0,105,29,2.092592593,54
18023221,4,Beverly Hills,34.06,-118.41,1,111,365,2,24
18025793,3.5,West Los Angeles,34.05,-118.43,0,750,214,2.066666667,195
18025902,3.5,Woodland Hills,34.15,-118.59,0,150,251,2.5,12
18039794,3.714285714,Pasadena,34.13,-118.18,0,85,66,3.5,2
18039862,4,Sherman Oaks,34.15,-118.42,1,88,43,2.131578947,152
18045794,3.588235294,Pico-Robertson,34.06,-118.38,1,85,38,2.085271318,258
18052423,3.166666667,Downtown,34.06,-118.25,0,118,68,2.406976744,344
18053985,3.647058824,Chinatown,34.06,-118.25,0,185,356,2.406976744,344
18059546,3.678571429,West Hills,34.19,-118.65,0,339,357,2.355932203,59
18076608,3.75862069,Panorama City,34.21,-118.44,1,74,343,2.235294118,68
18076770,3.4,Downtown,34.05,-118.24,0,101,357,2.36643026,846
18077069,3.285714286,Hollywood,34.1,-118.33,1,67,166,2.32360515,1165
18086651,3.666666667,Los Feliz,34.11,-118.28,0,140,235,2.169014085,142
18095147,3.5,Glendale,34.13,-118.23,0,120,172,2.108695652,46
18109247,3.537037037,Encino,34.15,-118.49,0,249,220,2.058823529,17
18110685,3,Echo Park,34.09,-118.25,0,125,135,2.333333333,93
18119058,3.5,West Hills,34.19,-118.62,1,55,332,2.336206897,116
18123867,4,Los Feliz,34.12,-118.29,0,91,56,1.884615385,26
18136377,3.833333333,Hollywood Hills West,34.1,-118.38,0,464,127,2.068965517,58
18142958,4,Pacific Palisades,34.04,-118.54,0,250,335,1.75,40
18158847,3.6,Eagle Rock,34.14,-118.2,1,94,47,2.260869565,69
18159407,3,Marina del Rey,33.98,-118.46,0,239,335,2.076086957,92
18160061,3.75,Venice,33.98,-118.46,0,240,327,2.076086957,92
18160224,3.833333333,Marina del Rey,33.98,-118.46,0,238,329,2.076086957,92
18162911,4,North Hollywood,34.18,-118.39,1,68,365,2.345323741,139
18174694,2.75,Hollywood,34.1,-118.34,0,155,343,2.34595163,951
18178880,3.421052632,Venice,34,-118.47,0,138,347,2.308510638,282
18180752,3.909090909,Woodland Hills,34.16,-118.6,0,185,342,2.083333333,60
18182125,4,North Hills,34.23,-118.46,1,45,7,2.41322314,363
18182432,4,Hollywood Hills West,34.1,-118.36,0,110,359,2.406698565,209
18195495,3.260869565,Venice,33.99,-118.46,2,85,173,2.14354067,209
18198606,3.75862069,Burbank,34.16,-118.35,0,110,297,2.25,8
18206718,3.666666667,Gramercy Park,33.95,-118.3,1,50,179,2.655172414,58
18213720,3,Hollywood,34.1,-118.34,0,74,59,2.34595163,951
18224356,3,West Los Angeles,34.05,-118.43,0,79,243,2.066666667,195
18240888,3.416666667,Valley Glen,34.18,-118.43,0,102,364,2.456896552,116
18242658,3.615384615,Highland Park,34.12,-118.21,0,150,101,2.19047619,84
18253374,3.307692308,Sherman Oaks,34.16,-118.46,0,122,63,1.989304813,187
18255260,5,Tujunga,34.25,-118.28,1,65,89,2.472,125
18262153,3.727272727,Chesterfield Square,33.98,-118.31,0,165,166,2.427983539,243
18269360,3,Hollywood,34.1,-118.32,0,129,356,2.413073713,719
18270874,4,Hollywood,34.1,-118.32,0,75,365,2.413073713,719
18273244,4,Brentwood,34.07,-118.5,0,1450,285,2,5
18310026,3.5625,Silver Lake,34.09,-118.27,0,89,45,2.147928994,169
18330343,4,Hollywood Hills West,34.1,-118.38,0,493,224,2.068965517,58
18331031,3,Hollywood,34.1,-118.33,1,67,180,2.32360515,1165
18357815,4,North Hollywood,34.16,-118.37,0,95,180,2.212371134,485
18379868,3.25,Arleta,34.25,-118.45,1,45,98,2.435897436,156
18415088,3.555555556,Hollywood Hills West,34.12,-118.37,0,150,281,2.476190476,21
18427221,4,Pacific Palisades,34.05,-118.55,0,1178,363,1.5,10
18430859,3.434782609,West Adams,34.03,-118.35,0,110,51,2.330097087,206
18432034,3.5,Vermont Square,34.01,-118.3,0,154,90,2.4160401,399
18435027,3.692307692,Valley Glen,34.19,-118.41,0,324,345,2.215277778,144
18443437,3.75,Fairfax,34.09,-118.35,0,75,173,2.272727273,165
18443719,3.5,Sawtelle,34.05,-118.46,0,162,324,2.157024793,363
18446274,4,Atwater Village,34.11,-118.26,0,499,226,2.16,75
18476106,3.5,Hollywood,34.09,-118.33,0,149,11,2.374257426,505
18476135,3.5,Beverly Hills,34.06,-118.4,0,325,350,2.119402985,67
18476593,3.62962963,Hancock Park,34.07,-118.33,0,116,87,1.684210526,38
18487593,3.470588235,Highland Park,34.12,-118.2,0,65,7,2.489795918,147
18489581,3,North Hollywood,34.18,-118.39,1,39,84,2.345323741,139
18489591,3.333333333,Jefferson Park,34.03,-118.33,0,265,284,2.374100719,278
18492585,3.555555556,North Hollywood,34.16,-118.36,0,102,246,2.008403361,119
18502514,3,West Hollywood,34.09,-118.37,0,71,129,2,36
18505317,3.4375,Sawtelle,34.04,-118.46,1,51,159,2.234693878,392
18506229,3.5625,Santa Monica,34.04,-118.47,0,165,350,1.993288591,149
18509431,3.272727273,South Pasadena,34.11,-118.18,0,100,361,2.25,124
18510377,3.571428571,Westlake,34.05,-118.27,0,180,365,2.405442177,735
18520798,3.666666667,West Hollywood,34.08,-118.39,0,128,57,1.884615385,26
18525973,3.8,Mount Washington,34.12,-118.22,0,53,43,2.302083333,96
18527261,3.461538462,West Adams,34.03,-118.35,0,304,365,2.330097087,206
18541573,3.866666667,Marina del Rey,33.98,-118.46,0,256,329,2.076086957,92
18545442,3.5,Highland Park,34.13,-118.19,1,59,345,2.423529412,85
18546068,3.571428571,Pacific Palisades,34.04,-118.55,1,80,267,2.379310345,58
18548365,3.695652174,Venice,33.99,-118.47,0,359,253,2.301724138,580
18563614,3.485714286,Venice,33.99,-118.46,2,65,165,2.14354067,209
18567503,4,Hollywood,34.1,-118.33,0,159,176,2.32360515,1165
18592738,3.8125,Studio City,34.14,-118.38,0,253,162,2.032258065,62
18596817,3.615384615,Mid-City,34.05,-118.35,0,72,89,2.448818898,254
18597080,4,Venice,34,-118.47,0,349,173,2.308510638,282
18600733,2.5,Los Feliz,34.1,-118.28,0,675,127,2.309734513,113
18616093,3.5,Westlake,34.05,-118.26,0,175,358,2.220111732,1790
18617714,3.712328767,Studio City,34.14,-118.41,0,143,321,2.040816327,98
18630174,3.448275862,Venice,33.98,-118.47,1,125,87,2.3125,192
18634217,3.75,Larchmont,34.08,-118.32,0,185,64,2.111731844,179
18634858,3.555555556,Hollywood,34.09,-118.34,0,85,72,2.30458221,371
18635980,3,Hollywood,34.1,-118.34,0,72,43,2.34595163,951
18641281,4,East Hollywood,34.08,-118.31,1,42,97,2.314516129,372
18650567,3.75,East Hollywood,34.09,-118.29,0,69,355,2.472727273,330
18651606,4,East Hollywood,34.09,-118.29,0,69,336,2.472727273,330
18652635,3,East Hollywood,34.09,-118.29,0,79,346,2.472727273,330
18657388,3.466666667,West Adams,34.03,-118.35,0,85,114,2.330097087,206
18657972,3.35,Hollywood Hills,34.13,-118.35,0,126,239,2.111111111,72
18658155,2.666666667,Hollywood Hills,34.11,-118.33,0,78,53,2.203463203,231
18658720,3.681818182,Venice,34,-118.45,0,195,95,2.067226891,119
18667866,4,Silver Lake,34.09,-118.27,0,70,57,2.147928994,169
18669432,4,Hollywood Hills,34.11,-118.34,0,149,365,2.178294574,129
18670662,3.125,Baldwin Hills/Crenshaw,34.02,-118.36,1,69,69,2.299212598,127
18689568,4,Hollywood Hills,34.11,-118.32,0,59,308,2.157024793,242
18706815,3.7,Lake Balboa,34.19,-118.5,1,73,174,2.290697674,86
18709822,3,Beverly Hills,34.06,-118.39,0,165,251,2.211267606,71
18718463,2,Mid-City,34.04,-118.33,1,70,343,2.430851064,188
18736530,3.2,Echo Park,34.08,-118.26,0,62,196,2.282798834,343
18738963,3.739130435,Venice,33.99,-118.47,0,396,284,2.301724138,580
18754469,3.592592593,Carthay,34.06,-118.37,1,72,365,2.303448276,145
18757857,3.5,West Hills,34.19,-118.64,0,79,44,2.276923077,65
18761448,3.25,North Hollywood,34.18,-118.38,1,80,176,2.356083086,337
18768473,3.375,Hollywood Hills,34.11,-118.33,0,165,114,2.203463203,231
18771571,3.625,Venice,34,-118.47,0,119,86,2.308510638,282
18775776,3.75,Studio City,34.14,-118.41,0,325,283,2.040816327,98
18788915,4.5,Westwood,34.07,-118.43,0,175,365,2.075,40
18790109,3.658536585,Toluca Lake,34.15,-118.37,0,168,137,2.293103448,232
18798282,3.545454545,Mid-Wilshire,34.06,-118.34,0,290,36,2.052401747,229
18808986,3.666666667,Koreatown,34.07,-118.31,0,158,150,2.275862069,464
18811853,4,Koreatown,34.06,-118.29,1,35,278,2.383108935,817
18821688,4,Chatsworth,34.26,-118.59,0,500,178,2.244680851,94
18822357,3.25,Los Feliz,34.1,-118.3,1,86,88,2.25659051,569
18826725,3.222222222,North Hollywood,34.17,-118.36,0,100,365,2.32,100
18832651,3.5,Tarzana,34.15,-118.53,0,120,363,2.277777778,18
18874539,3.714285714,Westwood,34.06,-118.45,0,90,179,2.388888889,126
18876547,3.545454545,Venice,33.98,-118.46,0,175,342,2.076086957,92
18877619,3.384615385,Downtown,34.06,-118.25,1,70,179,2.406976744,344
18879622,3.476190476,Sawtelle,34.04,-118.46,1,50,109,2.234693878,392
18894692,3.333333333,Van Nuys,34.19,-118.46,0,69,324,2.412451362,257
18896653,3.260869565,University Park,34.04,-118.29,0,61,85,2.438040346,347
18897991,3.333333333,University Park,34.03,-118.29,0,147,1,2.266832918,401
18911239,3.4,Windsor Square,34.08,-118.33,0,169,165,2.121212121,132
18917319,3.72,Venice,33.99,-118.47,0,255,276,2.301724138,580
18918206,3,Pico-Union,34.05,-118.28,1,100,364,2.405135521,701
18918329,3,Pico-Union,34.05,-118.28,1,85,365,2.405135521,701
18920210,4,Pico-Union,34.05,-118.28,1,95,364,2.405135521,701
18941916,4,West Hollywood,34.08,-118.39,0,125,279,1.884615385,26
18947172,3.555555556,Hollywood Hills,34.11,-118.31,0,115,287,1.765625,64
18947380,3.671641791,Sherman Oaks,34.14,-118.42,0,83,85,1.777777778,36
18949683,3.25,Valley Glen,34.18,-118.4,0,166,282,2.179487179,156
18960286,3.6,Beverly Grove,34.07,-118.38,0,125,66,2.171806167,227
18963801,3.5,Beverly Hills,34.07,-118.39,1,169,87,2.12,25
18973006,4,Panorama City,34.25,-118.45,1,45,111,2.435897436,156
18975823,4,North Hollywood,34.16,-118.37,1,78,89,2.212371134,485
18977532,3.666666667,Sherman Oaks,34.14,-118.43,0,349,111,2.111111111,27
18979747,3,Koreatown,34.06,-118.29,0,63,364,2.383108935,817
19018504,3,Mid-Wilshire,34.07,-118.36,0,178,365,2.305714286,350
19033985,4.333333333,Van Nuys,34.2,-118.44,1,59,329,2.216981132,212
19034229,3.642857143,Silver Lake,34.1,-118.26,0,231,311,2.082191781,73
19035003,3.684210526,Van Nuys,34.17,-118.46,1,50,124,2.180645161,155
19059058,3.636363636,Jefferson Park,34.03,-118.33,0,140,198,2.374100719,278
19069344,3.545454545,Venice,34,-118.47,0,153,97,2.308510638,282
19073241,3.5,Beverlywood,34.04,-118.39,1,89,135,2.021276596,141
19083650,3.8,Hollywood Hills,34.11,-118.32,0,350,190,2.157024793,242
19084267,3.47826087,Venice,33.98,-118.46,0,225,59,2.076086957,92
19085010,4,Hollywood,34.1,-118.35,3,26,365,2.141337386,658
19086049,3.6,Venice,33.98,-118.46,0,150,37,2.076086957,92
19086747,3.65,Westchester,33.96,-118.42,1,57,358,2.122137405,131
19087272,3,Century City,34.06,-118.42,0,699,335,2.176691729,266
19088391,4,Hollywood,34.1,-118.35,3,26,352,2.141337386,658
19088559,4,Hollywood,34.1,-118.34,3,26,365,2.34595163,951
19090261,3.4,Los Feliz,34.1,-118.28,1,80,94,2.309734513,113
19101445,3.375,North Hollywood,34.19,-118.39,0,79,74,2.354961832,262
19104182,3,Downtown,34.05,-118.25,0,85,349,2.37149399,1747
19118399,3.875,Hollywood,34.1,-118.35,3,30,365,2.141337386,658
19118802,3.285714286,Beverly Grove,34.08,-118.37,0,96,138,2.068306011,366
19118993,4,Hollywood,34.1,-118.35,3,31,365,2.141337386,658
19119148,3.583333333,Vermont Square,34,-118.31,0,83,218,2.371428571,280
19136383,3,Mid-City,34.04,-118.39,1,124,89,2.021276596,141
19144489,3.380952381,Wilmington,33.78,-118.28,0,64,199,2.396039604,101
19144550,3.333333333,Venice,34,-118.47,0,152,27,2.308510638,282
19159984,3.45,Venice,33.99,-118.45,0,116,79,2.419871795,312
19160343,3.266666667,Del Rey,33.99,-118.43,0,255,67,2.204545455,88
19175981,3.515151515,Silver Lake,34.09,-118.27,0,99,335,2.147928994,169
19179803,3.428571429,Pico-Robertson,34.06,-118.38,0,219,330,2.085271318,258
19181485,3,Pacific Palisades,34.04,-118.55,1,80,257,2.379310345,58
19193695,3.84,Playa Vista,33.97,-118.42,0,159,164,1.823529412,68
19194228,3.5,Venice,34,-118.45,0,139,147,2.067226891,119
19194373,5,Woodland Hills,34.16,-118.62,0,350,319,1.75,40
19195400,3,Marina del Rey,33.98,-118.46,0,182,358,2.076086957,92
19196115,4.5,Marina del Rey,33.98,-118.46,0,223,351,2.076086957,92
19196249,2,Marina del Rey,33.98,-118.46,0,182,357,2.076086957,92
19196519,4,Marina del Rey,33.98,-118.46,0,290,356,2.076086957,92
19210760,3,Beverly Hills,34.06,-118.4,0,199,89,2.119402985,67
19211624,3,View Park-Windsor Hills,33.99,-118.35,0,55,296,2.305084746,59
19223083,3.214285714,Hollywood Hills,34.11,-118.33,0,147,116,2.203463203,231
19223749,3.45,Sherman Oaks,34.16,-118.41,0,145,349,1.966666667,180
19233960,3.428571429,Boyle Heights,34.05,-118.19,1,64,29,2.774193548,62
19242151,3.4,Venice,33.99,-118.46,0,520,337,2.14354067,209
19243201,3.637931034,Mount Washington,34.11,-118.22,0,111,62,2.0625,16
19243901,3.333333333,Mar Vista,34.01,-118.42,0,72,299,2.051282051,117
19248683,4,Van Nuys,34.2,-118.48,0,110,116,2.346820809,173
19250793,3,Westlake,34.05,-118.28,1,29,344,2.405135521,701
19270680,3.579710145,Studio City,34.15,-118.39,0,128,305,2.11971831,142
19290791,5,Beverly Hills,34.06,-118.41,1,75,88,2,24
19292818,3.37037037,Mid-Wilshire,34.06,-118.36,0,169,257,2.1125,240
19294214,3.666666667,West Hills,34.19,-118.64,0,300,141,2.276923077,65
19295477,3,Toluca Lake,34.16,-118.37,1,50,357,2.212371134,485
19295761,3.4375,Venice,33.98,-118.46,0,187,8,2.076086957,92
19311232,3.55,Silver Lake,34.09,-118.28,0,209,34,2.116,250
19314276,3.6,Pacific Palisades,34.05,-118.53,0,115,342,1.953488372,43
19316195,3.5,Beverly Hills,34.07,-118.39,0,165,365,2.12,25
19326348,3.483870968,Silver Lake,34.08,-118.28,0,99,103,2.302419355,248
19331330,3.333333333,Sawtelle,34.03,-118.44,0,165,90,2.099378882,161
19332411,4,Beverly Hills,34.06,-118.38,0,149,306,2.085271318,258
19342520,3.25,Del Rey,34,-118.42,0,90,355,2.2,95
19343361,3.5,Venice,34,-118.47,0,296,17,2.308510638,282
19347973,3.25,Marina del Rey,33.98,-118.45,0,575,329,4,2
19366240,3.625,Glassell Park,34.11,-118.23,0,65,134,2.323529412,68
19366499,4,Montecito Heights,34.08,-118.2,1,62,107,2.276315789,76
19366917,3.833333333,Hyde Park,33.97,-118.33,0,120,81,2.442424242,165
19367013,3.5,Koreatown,34.05,-118.3,0,97,39,2.209245742,411
19386919,3.444444444,Brentwood,34.07,-118.46,0,200,308,2.2,40
19390147,3.392857143,Jefferson Park,34.03,-118.32,0,97,53,2.455882353,272
19390888,3.5,East Hollywood,34.1,-118.3,0,80,154,2.25659051,569
19393225,3,Palms,34.03,-118.4,0,70,356,2.121568627,255
19405164,4.25,Del Rey,33.99,-118.41,0,160,329,2.377952756,127
19408452,3.666666667,Hollywood Hills,34.12,-118.34,0,680,89,1.911764706,34
19418811,3.5625,Mid-Wilshire,34.06,-118.34,0,657,356,2.052401747,229
19428786,3.52173913,Studio City,34.14,-118.38,0,229,83,2.032258065,62
19436492,3.5,Echo Park,34.08,-118.27,0,99,152,2.244755245,286
19436594,3.6,North Hollywood,34.16,-118.36,0,654,361,2.008403361,119
19437960,3.666666667,Studio City,34.13,-118.36,0,100,308,2.131868132,91
19442748,3.461538462,Downtown,34.05,-118.25,0,92,154,2.37149399,1747
19453092,3,Westwood,34.05,-118.44,1,59,286,2.156908665,427
19453530,3.823529412,Pico-Robertson,34.06,-118.39,0,194,321,2.211267606,71
19453936,3.703703704,Beverly Crest,34.1,-118.4,0,141,355,1.888888889,9
19457427,4,Hollywood,34.1,-118.34,1,87,365,2.34595163,951
19458050,3.416666667,Beverly Grove,34.07,-118.38,0,199,364,2.171806167,227
19473054,3.764705882,Beverly Hills,34.07,-118.38,0,999,144,2.171806167,227
19474043,3.653846154,Ladera Heights,33.98,-118.38,1,149,179,1.919354839,62
19490579,3.571428571,Harvard Heights,34.05,-118.31,1,85,113,2.23,600
19495093,3.5,Woodland Hills,34.17,-118.58,0,390,190,2.074626866,134
19505490,3.333333333,Mid-Wilshire,34.06,-118.36,0,240,355,2.1125,240
19523138,3.458333333,Mar Vista,34.01,-118.43,0,139,164,2.2265625,128
19523236,3,East Hollywood,34.09,-118.29,0,79,342,2.472727273,330
19524138,2.5,East Hollywood,34.09,-118.29,0,69,355,2.472727273,330
